complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR000164,No designated parking area created Please check the parking issue at Suburb Area.. Reference ID: 6850.,Parking,Suburb Area,2023-02-04 11:00:00,Medium,Municipal Services,Resolved,7.0
GR000165,Signal timing causes congestion Please check the traffic light issue at Suburb Area.. Reference ID: 6772.,Traffic Light,Suburb Area,2023-10-07 10:00:00,Medium,Municipal Services,Resolved,45.0
GR000166,Cracked asphalt creating hazard Please check the road damage issue at East Zone.. Reference ID: 8498.,Road Damage,East Zone,2023-01-19 09:00:00,High,Municipal Services,Open,57.0
GR000167,Severe pothole damage on highway affecting commute Concern regarding pothole on the main street of Suburb Area.. Reference ID: 7524.,Pothole,Suburb Area,2023-10-06 15:00:00,High,Police,Open,13.0
GR000168,Frequent power outages affecting business The electricity status in Suburb Area is critical.. Reference ID: 5476.,Electricity,Suburb Area,2023-03-05 11:00:00,High,Utilities,In Progress,58.0
GR000169,Vehicles blocking entire street Immediate attention needed for parking near Suburb Area.. Reference ID: 9151.,Parking,Suburb Area,2023-07-08 16:00:00,Medium,Police,Open,6.0
GR000170,Vehicles blocking entire street Concern regarding parking on the main street of Downtown.. Reference ID: 5813.,Parking,Downtown,2023-06-14 03:00:00,Low,Public Works,In Progress,20.0
GR000171,Uneven road surface causing accidents Large road damage problem reported by citizens in Downtown.. Reference ID: 8272.,Road Damage,Downtown,2023-06-29 14:00:00,High,Public Works,Resolved,23.0
GR000172,Traffic light stuck on red Please check the traffic light issue at Industrial Zone.. Reference ID: 2229.,Traffic Light,Industrial Zone,2023-12-10 20:00:00,Medium,Utilities,In Progress,48.0
GR000173,Waste accumulation causing health hazard Concern regarding sanitation on the main street of North District.. Reference ID: 8179.,Sanitation,North District,2023-01-18 04:00:00,High,Public Works,Open,24.0
GR000174,Construction noise disturbing residents Concern regarding noise pollution on the main street of Industrial Zone.. Reference ID: 3513.,Noise Pollution,Industrial Zone,2023-12-14 14:00:00,Low,Police,In Progress,5.0
GR000175,Traffic light stuck on red Immediate attention needed for traffic light near East Zone.. Reference ID: 6150.,Traffic Light,East Zone,2023-11-29 08:00:00,Medium,Municipal Services,Open,
GR000176,Sanitation workers absent for a week Concern regarding sanitation on the main street of Residential Area.. Reference ID: 2929.,Sanitation,Residential Area,2023-05-15 08:00:00,Low,Utilities,Open,19.0
GR000177,Entire road surface needs repair Large road damage problem reported by citizens in West Zone.. Reference ID: 2213.,Road Damage,West Zone,2023-08-20 05:00:00,Medium,Utilities,Open,55.0
GR000178,Construction noise disturbing residents Concern regarding noise pollution on the main street of Suburb Area.. Reference ID: 9882.,Noise Pollution,Suburb Area,2023-05-29 09:00:00,Low,Municipal Services,Resolved,45.0
GR000179,Waste accumulation causing health hazard Please check the sanitation issue at Suburb Area.. Reference ID: 4292.,Sanitation,Suburb Area,2023-03-13 07:00:00,High,Utilities,Open,37.0
GR000180,Loud music from nearby establishment Concern regarding noise pollution on the main street of Residential Area.. Reference ID: 2412.,Noise Pollution,Residential Area,2023-02-03 09:00:00,Low,Utilities,Resolved,34.0
GR000181,Insufficient parking spaces in market Large parking problem reported by citizens in Industrial Zone.. Reference ID: 6194.,Parking,Industrial Zone,2023-11-25 02:00:00,Medium,Utilities,In Progress,23.0
GR000182,Waste accumulation causing health hazard Large sanitation problem reported by citizens in Commercial Area.. Reference ID: 8088.,Sanitation,Commercial Area,2023-09-15 01:00:00,High,Public Works,Resolved,
GR000183,Dirty streets need immediate cleaning Large sanitation problem reported by citizens in East Zone.. Reference ID: 6669.,Sanitation,East Zone,2023-09-23 09:00:00,Medium,Public Works,In Progress,
GR000184,Stray dogs roaming streets dangerously The community safety status in Central City is critical.. Reference ID: 9740.,Community Safety,Central City,2023-02-17 16:00:00,High,Municipal Services,Resolved,10.0
GR000185,Dirty streets need immediate cleaning Concern regarding sanitation on the main street of Downtown.. Reference ID: 1674.,Sanitation,Downtown,2023-01-15 02:00:00,Low,Public Works,Resolved,17.0
GR000186,Water pipeline burst causing shortage Concern regarding water supply on the main street of Downtown.. Reference ID: 1496.,Water Supply,Downtown,2023-09-12 20:00:00,Low,Police,Resolved,31.0
GR000187,Contaminated water from municipal supply Immediate attention needed for water supply near Industrial Zone.. Reference ID: 2195.,Water Supply,Industrial Zone,2023-12-19 01:00:00,Medium,Municipal Services,In Progress,30.0
GR000188,Low water pressure affecting households The water supply status in Suburb Area is critical.. Reference ID: 6231.,Water Supply,Suburb Area,2023-06-26 12:00:00,High,Municipal Services,In Progress,7.0
GR000189,Industrial noise exceeding permissible levels Please check the noise pollution issue at West Zone.. Reference ID: 5382.,Noise Pollution,West Zone,2023-08-19 07:00:00,Medium,Municipal Services,Open,
GR000190,Parking violation enforcement needed Large parking problem reported by citizens in Downtown.. Reference ID: 3616.,Parking,Downtown,2023-06-17 18:00:00,Medium,Police,Open,32.0
GR000191,Street crime increasing daily The community safety status in Residential Area is critical.. Reference ID: 9148.,Community Safety,Residential Area,2023-01-12 02:00:00,High,Utilities,Resolved,16.0
GR000192,Contaminated water from municipal supply Please check the water supply issue at Downtown.. Reference ID: 1828.,Water Supply,Downtown,2023-05-25 15:00:00,Medium,Utilities,In Progress,55.0
GR000193,Multiple broken street lights on the avenue The street light status in Industrial Zone is critical.. Reference ID: 6992.,Street Light,Industrial Zone,2023-07-26 11:00:00,High,Public Works,In Progress,
GR000194,Inadequate police patrolling Concern regarding community safety on the main street of West Zone.. Reference ID: 5728.,Community Safety,West Zone,2023-02-07 12:00:00,High,Utilities,Resolved,
GR000195,Traffic light not functioning properly Large traffic light problem reported by citizens in Downtown.. Reference ID: 2584.,Traffic Light,Downtown,2023-07-21 11:00:00,Medium,Police,Resolved,49.0
GR000196,Sanitation workers absent for a week Concern regarding sanitation on the main street of West Zone.. Reference ID: 1659.,Sanitation,West Zone,2023-01-24 01:00:00,Low,Municipal Services,Resolved,31.0
GR000197,Stray dogs roaming streets dangerously Concern regarding community safety on the main street of Residential Area.. Reference ID: 9446.,Community Safety,Residential Area,2023-03-13 10:00:00,High,Police,Open,40.0
GR000198,No electricity for one week Concern regarding electricity on the main street of Downtown.. Reference ID: 9351.,Electricity,Downtown,2023-09-30 15:00:00,Low,Police,In Progress,24.0
GR000199,Industrial noise exceeding permissible levels Concern regarding noise pollution on the main street of South District.. Reference ID: 6040.,Noise Pollution,South District,2023-12-19 20:00:00,Low,Public Works,Resolved,42.0
GR000200,Signal timing causes congestion Please check the traffic light issue at Downtown.. Reference ID: 8871.,Traffic Light,Downtown,2023-03-29 16:00:00,Medium,Utilities,Open,16.0
GR000201,Deep pothole on Main Road causing accidents Large pothole problem reported by citizens in Downtown.. Reference ID: 1310.,Pothole,Downtown,2023-08-14 10:00:00,High,Utilities,Open,14.0
GR000202,Parking violation enforcement needed Please check the parking issue at Commercial Area.. Reference ID: 3262.,Parking,Commercial Area,2023-09-23 06:00:00,Medium,Police,Resolved,25.0
GR000203,Industrial noise exceeding permissible levels Concern regarding noise pollution on the main street of East Zone.. Reference ID: 6608.,Noise Pollution,East Zone,2023-10-07 11:00:00,Low,Police,Resolved,16.0
GR000204,No electricity for one week Large electricity problem reported by citizens in Commercial Area.. Reference ID: 5876.,Electricity,Commercial Area,2023-05-28 22:00:00,Medium,Municipal Services,Resolved,21.0
GR000205,Road subsidence near municipal area The road damage status in Suburb Area is critical.. Reference ID: 2996.,Road Damage,Suburb Area,2023-10-21 21:00:00,High,Utilities,In Progress,50.0
GR000206,Garbage not collected for days The sanitation status in Central City is critical.. Reference ID: 2294.,Sanitation,Central City,2023-06-27 14:00:00,High,Police,Resolved,13.0
GR000207,Inadequate police patrolling Large community safety problem reported by citizens in Central City.. Reference ID: 2789.,Community Safety,Central City,2023-11-12 23:00:00,High,Municipal Services,Open,
GR000208,Stray dogs roaming streets dangerously Please check the community safety issue at West Zone.. Reference ID: 2641.,Community Safety,West Zone,2023-07-31 10:00:00,High,Utilities,Open,9.0
GR000209,Multiple potholes near the market making driving dangerous Immediate attention needed for pothole near Commercial Area.. Reference ID: 8793.,Pothole,Commercial Area,2023-09-02 20:00:00,High,Municipal Services,In Progress,42.0
GR000210,Multiple potholes near the market making driving dangerous Concern regarding pothole on the main street of South District.. Reference ID: 1611.,Pothole,South District,2023-03-31 13:00:00,High,Municipal Services,Open,26.0
GR000211,Road subsidence near municipal area Please check the road damage issue at East Zone.. Reference ID: 1151.,Road Damage,East Zone,2023-06-02 18:00:00,Medium,Public Works,In Progress,
GR000212,Street crime increasing daily Large community safety problem reported by citizens in Commercial Area.. Reference ID: 9261.,Community Safety,Commercial Area,2023-08-28 08:00:00,High,Municipal Services,Open,47.0
GR000213,Cracked asphalt creating hazard Please check the road damage issue at Central City.. Reference ID: 6523.,Road Damage,Central City,2023-06-01 18:00:00,High,Municipal Services,Open,41.0
GR000214,No designated parking area created Please check the parking issue at Industrial Zone.. Reference ID: 7567.,Parking,Industrial Zone,2023-12-09 03:00:00,Medium,Municipal Services,Open,60.0
GR000215,Contaminated water from municipal supply Immediate attention needed for water supply near North District.. Reference ID: 4858.,Water Supply,North District,2023-08-17 08:00:00,Medium,Police,In Progress,37.0
GR000216,Severe pothole damage on highway affecting commute Large pothole problem reported by citizens in Central City.. Reference ID: 2017.,Pothole,Central City,2023-12-08 03:00:00,High,Utilities,In Progress,
GR000217,Frequent theft in the area The community safety status in Central City is critical.. Reference ID: 7021.,Community Safety,Central City,2023-11-11 07:00:00,High,Municipal Services,Open,30.0
GR000218,No coordination between signals Concern regarding traffic light on the main street of Suburb Area.. Reference ID: 8714.,Traffic Light,Suburb Area,2023-10-03 21:00:00,Low,Municipal Services,Open,39.0
GR000219,Street lighting system failure in the area Concern regarding street light on the main street of Commercial Area.. Reference ID: 6927.,Street Light,Commercial Area,2023-02-09 18:00:00,Low,Public Works,Open,58.0
GR000220,Stray dogs roaming streets dangerously Large community safety problem reported by citizens in West Zone.. Reference ID: 6375.,Community Safety,West Zone,2023-09-24 14:00:00,High,Public Works,Resolved,
