complaint_id,complaint_text,category,location,timestamp,priority,department,status,resolution_days
GR000918,Water pipeline burst causing shortage,Water Supply,Central City,2023-11-16 03:00:00,Low,Municipal Services,Open,
GR000919,No designated parking area created,Parking,South District,2023-01-16 18:00:00,Medium,Utilities,Resolved,1.0
GR000920,Deep pothole on Main Road causing accidents,Pothole,Central City,2023-01-22 03:00:00,High,Municipal Services,Resolved,25.0
GR000921,Traffic light stuck on red - Incident 920. Details: 737,Traffic Light,Commercial Area,2023-08-31 10:00:00,Low,Police,In Progress,22.0
GR000922,Traffic noise intolerable at night,Noise Pollution,West Zone,2023-07-13 19:00:00,High,Police,In Progress,1.0
GR000923,Cracked asphalt creating hazard,Road Damage,Industrial Zone,2023-03-04 16:00:00,High,Police,Resolved,16.0
GR000924,Industrial noise exceeding permissible levels,Noise Pollution,Residential Area,2023-12-05 06:00:00,High,Police,Open,56.0
GR000925,New potholes appeared after rain,Pothole,Suburb Area,2023-09-06 12:00:00,Low,Public Works,In Progress,60.0
GR000926,Uneven road surface causing accidents,Road Damage,South District,2023-04-10 22:00:00,High,Municipal Services,Resolved,51.0
GR000927,Stray dogs roaming streets dangerously,Community Safety,North District,2023-02-14 09:00:00,High,Utilities,Open,8.0
GR000928,Cracked asphalt creating hazard,Road Damage,Commercial Area,2023-03-29 21:00:00,High,Public Works,Open,46.0
GR000929,Severe pothole damage on highway affecting commute - Incident 928. Details: 229,Pothole,East Zone,2023-05-24 07:00:00,High,Police,Resolved,58.0
GR000930,Street lighting system failure in the area,Street Light,East Zone,2023-12-21 10:00:00,Low,Public Works,Resolved,59.0
GR000931,Parking violation enforcement needed - Incident 930. Details: 152,Parking,Commercial Area,2023-04-25 08:00:00,Medium,Public Works,In Progress,
GR000932,Multiple broken street lights on the avenue - Incident 931. Details: 783,Street Light,Suburb Area,2023-03-01 18:00:00,Medium,Police,In Progress,1.0
GR000933,Electricity bill overcharged without reason - Incident 932. Details: 829,Electricity,North District,2023-08-05 10:00:00,Low,Municipal Services,Resolved,38.0
GR000934,Water pipeline burst causing shortage,Water Supply,South District,2023-08-24 10:00:00,High,Police,Open,30.0
GR000935,Dirty streets need immediate cleaning,Sanitation,Downtown,2023-12-07 22:00:00,High,Police,In Progress,45.0
GR000936,Street lighting system failure in the area,Street Light,Central City,2023-04-21 15:00:00,Medium,Utilities,Open,22.0
GR000937,Waste accumulation causing health hazard - Incident 936. Details: 771,Sanitation,West Zone,2023-01-27 05:00:00,High,Utilities,Resolved,53.0
GR000938,Sanitation workers absent for a week,Sanitation,North District,2023-12-14 15:00:00,Low,Utilities,In Progress,
GR000939,Electricity bill overcharged without reason - Incident 938. Details: 809,Electricity,Central City,2023-10-08 12:00:00,High,Police,Resolved,4.0
GR000940,Electricity bill overcharged without reason,Electricity,Residential Area,2023-08-15 22:00:00,Medium,Municipal Services,Open,
GR000941,Contaminated water from municipal supply - Incident 940. Details: 515,Water Supply,North District,2023-10-22 03:00:00,Low,Municipal Services,In Progress,28.0
GR000942,Garbage not collected for days,Sanitation,North District,2023-08-31 05:00:00,Low,Public Works,Resolved,38.0
GR000943,Parking violation enforcement needed,Parking,East Zone,2023-03-02 07:00:00,Medium,Utilities,In Progress,39.0
GR000944,Garbage not collected for days - Incident 943. Details: 346,Sanitation,Industrial Zone,2023-11-29 12:00:00,Medium,Utilities,In Progress,
GR000945,Street light not working for 3 weeks,Street Light,South District,2023-12-09 16:00:00,Medium,Utilities,In Progress,7.0
GR000946,No coordination between signals,Traffic Light,East Zone,2023-11-27 22:00:00,Medium,Municipal Services,Open,46.0
GR000947,Street crime increasing daily - Incident 946. Details: 935,Community Safety,East Zone,2023-01-11 12:00:00,Medium,Utilities,Open,38.0
GR000948,Stray dogs roaming streets dangerously - Incident 947. Details: 538,Community Safety,South District,2023-03-02 05:00:00,High,Municipal Services,Open,52.0
GR000949,Construction noise disturbing residents,Noise Pollution,South District,2023-04-16 20:00:00,High,Police,Open,
GR000950,Dark road at night due to non-functional lights,Street Light,Commercial Area,2023-10-06 05:00:00,Medium,Public Works,Open,34.0
GR000951,Faulty electrical connection creating hazard,Electricity,Commercial Area,2023-09-09 22:00:00,High,Police,Resolved,23.0
GR000952,Signal timing causes congestion,Traffic Light,Commercial Area,2023-12-06 01:00:00,Medium,Municipal Services,Open,
GR000953,Low water pressure affecting households,Water Supply,East Zone,2023-05-23 04:00:00,Low,Utilities,Open,17.0
GR000954,Parking violation enforcement needed,Parking,East Zone,2023-05-11 21:00:00,Medium,Utilities,Resolved,
GR000955,Contaminated water from municipal supply - Incident 954. Details: 302,Water Supply,South District,2023-12-23 20:00:00,High,Police,Resolved,53.0
GR000956,Stray dogs roaming streets dangerously,Community Safety,Downtown,2023-03-20 10:00:00,High,Utilities,In Progress,
GR000957,Traffic light not functioning properly,Traffic Light,West Zone,2023-09-30 03:00:00,Low,Utilities,Open,6.0
GR000958,Traffic noise intolerable at night,Noise Pollution,Suburb Area,2023-04-26 08:00:00,High,Utilities,Open,7.0
GR000959,Dark road at night due to non-functional lights,Street Light,East Zone,2023-09-08 03:00:00,Medium,Police,Resolved,
GR000960,Multiple broken street lights on the avenue,Street Light,North District,2023-07-19 05:00:00,Medium,Utilities,In Progress,17.0
GR000961,Multiple potholes near the market making driving dangerous,Pothole,Commercial Area,2023-03-15 12:00:00,High,Police,Open,41.0
GR000962,Industrial noise exceeding permissible levels - Incident 961. Details: 283,Noise Pollution,West Zone,2023-04-04 14:00:00,Low,Utilities,Resolved,
GR000963,Vehicles blocking entire street,Parking,Commercial Area,2023-02-14 09:00:00,Medium,Police,Open,5.0
GR000964,Low water pressure affecting households,Water Supply,South District,2023-02-13 23:00:00,Medium,Utilities,Open,28.0
GR000965,Street crime increasing daily,Community Safety,East Zone,2023-12-17 21:00:00,Low,Public Works,In Progress,
GR000966,Water pipeline burst causing shortage - Incident 965. Details: 222,Water Supply,North District,2023-06-26 07:00:00,Low,Public Works,Resolved,11.0
GR000967,Stray dogs roaming streets dangerously,Community Safety,West Zone,2023-03-10 16:00:00,High,Police,Open,25.0
GR000968,Garbage not collected for days,Sanitation,Suburb Area,2023-12-14 07:00:00,Low,Public Works,In Progress,
GR000969,Electricity bill overcharged without reason,Electricity,Central City,2023-11-20 18:00:00,Medium,Police,Resolved,58.0
GR000970,New potholes appeared after rain,Pothole,Residential Area,2023-01-04 19:00:00,Medium,Police,In Progress,
GR000971,Industrial noise exceeding permissible levels,Noise Pollution,East Zone,2023-02-21 13:00:00,Medium,Public Works,Resolved,10.0
GR000972,Parking violation enforcement needed,Parking,South District,2023-12-03 08:00:00,Medium,Municipal Services,In Progress,20.0
GR000973,Loud music from nearby establishment,Noise Pollution,Industrial Zone,2023-05-18 03:00:00,Low,Utilities,Open,
GR000974,No designated parking area created - Incident 973. Details: 500,Parking,North District,2023-12-30 06:00:00,High,Police,Open,
GR000975,Insufficient parking spaces in market,Parking,Suburb Area,2023-04-12 15:00:00,Low,Police,Open,36.0
GR000976,Road subsidence near municipal area - Incident 975. Details: 866,Road Damage,East Zone,2023-07-24 16:00:00,Low,Utilities,Open,
GR000977,Multiple broken street lights on the avenue,Street Light,North District,2023-09-14 00:00:00,Low,Municipal Services,Open,22.0
GR000978,Insufficient parking spaces in market,Parking,Downtown,2023-05-29 09:00:00,Medium,Utilities,Open,47.0
GR000979,Stray dogs roaming streets dangerously,Community Safety,East Zone,2023-02-28 08:00:00,High,Municipal Services,Resolved,13.0
GR000980,Cracked asphalt creating hazard,Road Damage,South District,2023-10-30 20:00:00,High,Municipal Services,Open,
GR000981,No designated parking area created - Incident 980. Details: 393,Parking,North District,2023-03-16 13:00:00,High,Municipal Services,Open,25.0
GR000982,No designated parking area created - Incident 981. Details: 379,Parking,Commercial Area,2023-04-29 07:00:00,Medium,Utilities,Open,42.0
GR000983,Deep pothole on Main Road causing accidents,Pothole,Central City,2023-05-24 11:00:00,High,Utilities,Open,4.0
GR000984,Garbage not collected for days,Sanitation,North District,2023-06-14 06:00:00,Medium,Police,Resolved,
GR000985,Sanitation workers absent for a week,Sanitation,Central City,2023-06-05 03:00:00,High,Public Works,Resolved,56.0
GR000986,Dirty streets need immediate cleaning - Incident 985. Details: 936,Sanitation,Suburb Area,2023-07-05 23:00:00,Low,Police,Open,14.0
GR000987,Traffic light not functioning properly - Incident 986. Details: 983,Traffic Light,Industrial Zone,2023-03-08 20:00:00,Low,Public Works,Open,59.0
GR000988,Water pipeline burst causing shortage - Incident 987. Details: 709,Water Supply,West Zone,2023-02-08 17:00:00,Low,Police,Resolved,49.0
GR000989,Low water pressure affecting households,Water Supply,Commercial Area,2023-04-09 13:00:00,Medium,Police,Resolved,58.0
GR000990,Construction noise disturbing residents - Incident 989. Details: 297,Noise Pollution,Residential Area,2023-02-04 15:00:00,Medium,Public Works,Open,45.0
GR000991,Garbage not collected for days - Incident 990. Details: 610,Sanitation,Central City,2023-02-01 22:00:00,High,Utilities,In Progress,56.0
GR000992,Stray dogs roaming streets dangerously,Community Safety,South District,2023-09-18 12:00:00,High,Utilities,In Progress,14.0
GR000993,Waste accumulation causing health hazard,Sanitation,North District,2023-10-31 22:00:00,High,Public Works,Resolved,46.0
GR000994,Inadequate police patrolling - Incident 993. Details: 851,Community Safety,Central City,2023-06-01 22:00:00,Medium,Public Works,Open,
GR000995,Inadequate police patrolling,Community Safety,West Zone,2023-03-17 08:00:00,Low,Police,Open,16.0
GR000996,No water supply for 5 days,Water Supply,Commercial Area,2023-06-27 20:00:00,Low,Police,In Progress,
GR000997,Stray dogs roaming streets dangerously,Community Safety,Central City,2023-11-10 09:00:00,High,Police,Open,1.0
GR000998,Traffic noise intolerable at night,Noise Pollution,West Zone,2023-01-09 17:00:00,Low,Public Works,Resolved,25.0
GR000999,Electricity bill overcharged without reason - Incident 998. Details: 243,Electricity,Downtown,2023-04-23 10:00:00,Medium,Utilities,Open,47.0
GR001000,Vehicles blocking entire street - Incident 999. Details: 708,Parking,Suburb Area,2023-02-17 15:00:00,High,Municipal Services,Open,
